date,valeur,surfaceterrain,nblocmai,nblocapt,nblocdep,nblocact,sbati,typebien,iris,A,B,C,D,E,F,G,Total,jardin
2019-08-29,52000.0,0,0,1,0,0,25,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2019-01-14,82000.0,0,0,1,0,0,44,UN APPARTEMENT,14118_1501,16,3,1,10,0,3,0,33,0
2019-08-16,420000.0,398,1,0,0,0,203,UNE MAISON,14118_1704,38,10,4,13,0,2,0,67,1
2019-01-21,211000.0,0,0,1,2,0,72,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2019-02-01,87000.0,0,0,1,1,0,41,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2019-01-22,63000.0,0,0,1,0,0,45,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2019-01-10,432000.0,78,1,0,0,1,127,BATI MIXTE - LOGEMENT/ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,1
2019-11-20,70000.0,0,0,1,1,0,52,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2019-02-27,114000.0,0,0,1,0,0,54,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2019-01-08,188000.0,0,0,1,1,0,70,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2019-08-27,107500.0,0,0,1,1,0,40,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2019-02-28,55500.0,0,0,1,0,0,20,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2019-02-19,101000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2019-02-12,172000.0,362,1,0,0,0,78,UNE MAISON,14118_1702,35,16,1,17,0,0,2,71,1
2019-02-20,69000.0,0,0,1,1,0,51,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2019-01-25,50000.0,0,0,1,1,0,18,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2019-01-24,110000.0,0,0,1,1,1,88,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1701,73,18,3,21,2,2,3,122,0
2019-01-21,13500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0601,58,13,1,15,0,7,2,96,0
2019-01-17,57000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2019-02-11,109000.0,0,0,1,1,0,59,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2019-01-17,133000.0,0,0,1,0,0,56,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2019-08-29,285000.0,0,0,1,2,0,99,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2019-01-10,605000.0,0,0,1,2,0,142,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2019-02-28,14500.0,0,0,0,2,0,0,DES DEPENDANCES,14118_1201,19,1,18,3,0,0,0,41,0
2019-01-30,120000.0,0,0,1,0,0,77,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2019-01-10,149850.0,0,0,1,0,0,52,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2019-02-05,417000.0,0,0,1,2,0,108,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2019-01-30,190000.0,0,0,1,2,0,59,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2019-01-08,145000.0,0,0,1,1,0,113,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2019-01-17,142000.0,0,0,1,0,0,62,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2019-01-10,100000.0,217,1,0,0,0,35,UNE MAISON,14118_1902,25,8,3,19,0,1,1,57,1
2019-03-04,389500.0,658,1,0,0,0,134,UNE MAISON,14118_0502,24,3,3,4,0,1,0,35,1
2019-02-21,127600.0,0,0,1,1,0,51,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2019-02-20,95000.0,0,0,0,0,1,128,ACTIVITE,14118_1502,81,11,2,34,0,0,0,128,0
2019-08-19,207500.0,0,0,1,0,0,93,UN APPARTEMENT,14118_0401,31,8,0,12,0,1,1,53,0
2019-03-02,511030.0,299,1,0,0,0,178,UNE MAISON,14118_0502,24,3,3,4,0,1,0,35,1
2019-01-30,325000.0,0,0,1,1,0,121,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2019-01-18,145000.0,0,0,1,0,0,66,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2019-11-26,85000.0,0,0,1,1,0,43,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2019-12-26,260000.0,0,0,0,0,1,70,ACTIVITE,14118_0201,171,84,4,91,0,4,9,363,0
2019-03-05,131700.0,0,0,1,1,0,69,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2019-02-27,230000.0,0,1,3,1,0,184,BATI MIXTE - LOGEMENTS,14118_0302,44,11,3,6,0,1,0,65,0
2019-08-19,8000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0802,36,5,3,39,0,0,0,83,0
2019-02-13,77000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2019-01-17,130000.0,0,0,1,1,0,55,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2019-01-07,58000.0,0,0,1,1,0,43,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2019-03-26,400000.0,1885,1,0,0,0,140,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,1
2019-02-27,60000.0,0,0,0,0,1,60,ACTIVITE,14118_0803,41,14,1,31,0,1,0,88,0
2019-01-18,137000.0,0,0,1,0,0,72,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2019-08-06,331300.0,640,1,0,0,0,101,UNE MAISON,14118_1403,10,0,1,3,0,2,0,16,1
2019-03-12,213124.0,0,0,2,1,0,153,DEUX APPARTEMENTS,14118_1503,35,12,7,54,0,6,0,114,0
2019-01-17,51000.0,0,0,1,1,0,26,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2019-08-14,84000.0,0,1,0,0,0,36,UNE MAISON,14118_0303,24,8,1,22,0,0,1,56,0
2019-01-10,64000.0,0,0,1,1,0,29,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2019-01-15,166000.0,0,0,0,0,1,78,ACTIVITE,14118_0301,78,11,1,24,0,1,4,119,0
2019-03-01,115000.0,0,0,1,0,0,64,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2019-01-28,200000.0,443,1,0,0,0,80,UNE MAISON,14118_1402,29,4,9,9,0,3,2,56,1
2019-01-09,118000.0,0,0,1,1,0,60,UN APPARTEMENT,14118_1901,13,9,2,6,0,8,0,38,0
2019-01-30,310000.0,201,1,0,1,0,105,UNE MAISON,14118_1701,73,18,3,21,2,2,3,122,1
2019-02-20,88500.0,0,0,2,0,0,63,DEUX APPARTEMENTS,14118_1903,25,10,1,33,0,10,0,79,0
2019-02-11,280000.0,394,1,0,0,0,143,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2019-01-16,130500.0,0,0,1,0,0,70,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2019-02-08,65150.0,0,0,1,1,0,27,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2019-02-08,206000.0,0,0,1,0,0,83,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2019-01-10,64000.0,0,0,1,0,0,40,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2018-06-13,93000.0,0,0,1,1,0,40,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2019-03-12,90000.0,0,0,1,1,0,35,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2019-08-26,92250.0,0,0,1,0,0,74,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2019-01-11,120000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2019-02-19,175000.0,169,1,0,0,0,68,UNE MAISON,14118_1503,35,12,7,54,0,6,0,114,1
2019-01-21,86500.0,0,0,1,1,0,32,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2019-01-15,185000.0,385,1,0,0,0,60,UNE MAISON,14118_1301,58,13,3,27,1,2,0,104,1
2019-03-28,1300000.0,828,1,0,0,0,280,UNE MAISON,14118_0101,123,72,2,46,0,7,3,253,1
2019-02-28,64000.0,0,0,1,2,0,36,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2019-03-15,117900.0,0,0,1,1,0,67,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2019-08-28,1335000.0,0,0,0,0,2,200,ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,0
2019-08-14,136000.0,0,0,1,1,0,50,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2019-02-15,47000.0,0,0,1,0,0,31,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2019-08-06,146000.0,0,0,1,2,0,67,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2019-02-18,88200.0,0,0,1,1,0,45,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2019-01-08,72000.0,0,0,1,1,0,29,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2019-02-09,270000.0,582,1,0,0,0,117,UNE MAISON,14118_2002,17,4,2,8,0,18,1,50,1
2019-01-11,104500.0,0,0,1,1,0,78,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2019-03-04,237000.0,552,1,0,0,0,114,UNE MAISON,14118_0901,21,5,2,4,0,10,0,42,1
2019-01-31,73000.0,0,0,1,0,0,76,UN APPARTEMENT,14118_1401,10,4,1,9,0,1,0,25,0
2019-01-14,18001.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1202,21,5,1,15,0,1,1,44,0
2019-01-15,85200.0,0,0,1,0,0,58,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2019-08-23,43000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1202,21,5,1,15,0,1,1,44,0
2019-02-28,255000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2019-01-10,186800.0,139,0,0,1,0,0,UNE DEPENDANCE,14118_1903,25,10,1,33,0,10,0,79,0
2019-01-28,112290.0,0,0,1,0,0,47,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2019-01-25,137000.0,86,1,0,0,0,52,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,1
2019-01-08,2800.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0303,24,8,1,22,0,0,1,56,0
2019-03-11,385000.0,459,1,0,0,0,69,UNE MAISON,14118_1601,60,54,2,35,1,7,5,164,1
2019-01-23,776000.0,874,0,0,0,1,960,ACTIVITE,14118_1402,29,4,9,9,0,3,2,56,1
2019-01-17,145000.0,0,0,1,0,0,74,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2019-01-15,82000.0,251,0,0,0,2,250,ACTIVITE,14118_1903,25,10,1,33,0,10,0,79,1
2019-03-19,66200.0,0,0,1,0,0,48,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2019-11-18,144000.0,0,0,1,1,0,44,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2019-08-29,138700.0,335,0,0,0,0,0,TERRAIN DE TYPE TAB,14118_0401,31,8,0,12,0,1,1,53,0
2019-02-22,160000.0,0,0,1,0,0,48,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-09-25,13250.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0303,24,8,1,22,0,0,1,56,0
2019-02-12,195800.0,0,0,1,2,0,70,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2019-02-28,105000.0,0,0,1,1,0,96,UN APPARTEMENT,14118_1401,10,4,1,9,0,1,0,25,0
2019-01-07,57000.0,0,0,1,1,0,21,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2019-12-27,209450.0,401,1,0,0,0,95,UNE MAISON,14118_1402,29,4,9,9,0,3,2,56,1
2019-01-31,160000.0,0,0,1,1,0,64,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2019-01-18,188000.0,0,0,1,2,0,68,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2019-03-06,160310.0,0,0,1,1,0,70,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2019-02-01,5500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1202,21,5,1,15,0,1,1,44,0
2019-12-12,70000.0,0,0,1,1,0,30,UN APPARTEMENT,14118_2002,17,4,2,8,0,18,1,50,0
2019-01-23,141990.0,0,0,1,0,0,59,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2019-03-28,318500.0,0,0,1,1,0,98,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2019-02-06,470000.0,913,1,0,0,0,140,UNE MAISON,14118_0401,31,8,0,12,0,1,1,53,1
2019-01-29,107000.0,0,0,1,1,0,66,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2019-11-19,227000.0,175,1,0,0,0,102,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2019-01-11,389000.0,0,0,1,1,0,134,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2019-03-12,210000.0,562,1,0,0,0,87,UNE MAISON,14118_2006,23,3,3,29,1,6,2,67,1
2019-02-08,14800.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0201,171,84,4,91,0,4,9,363,0
2019-01-25,212000.0,2,0,1,0,0,56,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,1
2019-03-01,133500.0,0,0,1,0,0,45,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
